,movie_id,title,attributes
2318,2723576,The Sleepwalker,"A young couple, Kaia and Andrew, are renovating Kaia's secluded family estate. Their lives are violently disrupted upon the unexpected arrival of Kaia's sister, Christine, and her fiancé, Ira.DramaGitte Witt, Christopher Abbott, Stephanie Ellis, Brady CorbetMona Fastvold"
2319,2726560,La risposta è nelle stelle,"The lives of a young couple intertwine with a much older man, as he reflects back on a past love.Drama, RomanceBritt Robertson, Scott Eastwood, Alan Alda, Jack Huston, Oona Chaplin, Melissa Benoist, Lolita Davidovich, Elea Oberon, Kate Forbes, Tiago Riani, Danny Vinson, Hayley Lovitt, Tracey Bonner, Jaret Sears, Hunter BurkeGeorge Tillman Jr."
2320,2752688,Rosewater,"Iranian-Canadian journalist Maziar Bahari is detained by Iranian forces who brutally interrogate him under suspicion that he is a spy.Biography, DramaGael García Bernal, Kim Bodnia, Dimitri Leonidas, Haluk Bilginer, Shohreh Aghdashloo, Golshifteh Farahani, Claire Foy, Amir El-Masry, Nasser Faris, Kambiz Hosseini, Numan Acar, Ayman Sharaiha, Zeid Kattan, Ali Elayan, Nidal AliJon Stewart"
2321,2752772,Sinister 2,"A young mother and her twin sons move into a rural house that's marked for death.Horror, Mystery, ThrillerJames Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan, Lea Coco, Tate Ellington, John Beasley, Lucas Jade Zumann, Jaden Klein, Laila Haley, Caden Marshall Fritz, Olivia Rainey, Nicholas King, Michael B. Woods, Tory O. DavisCiarán Foy"
2322,2756032,The One I Love,"A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation.Comedy, Drama, RomanceMark Duplass, Elisabeth Moss, Ted Danson, Kiana Cason, Kaitlyn Dodson, Lori Farrar, Marlene Malin, Tim Peddicord, Ryan Pederson, Brett Bietz, Sean O'Malley, Mary Steenburgen, Drew Langer, Jennifer Spriggs, Charlie McDowellCharlie McDowell"
2323,2771200,La bella e la bestia,"A selfish Prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.Family, Fantasy, MusicalEmma Watson, Dan Stevens, Luke Evans, Josh Gad, Kevin Kline, Hattie Morahan, Haydn Gwynne, Gerard Horan, Ray Fearon, Ewan McGregor, Ian McKellen, Emma Thompson, Nathan Mack, Audra McDonald, Stanley TucciBill Condon"
2324,2771372,Veronica Mars - Il film,"Years after walking away from her past as a young private eye, Veronica Mars gets pulled back to her hometown, just in time for her high school reunion, in order to help her old flame Logan Echolls, who's embroiled in a murder mystery.Crime, Drama, MysteryKristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell, Percy Daggs III, Tina Majorino, Krysten Ritter, Martin Starr, Gaby Hoffmann, Andrea Estella, Jerry O'Connell, Francis Capra, Ryan Hansen, Brandon Hillock, Maury SterlingRob Thomas"
2325,2776878,Thank You for Your Service,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield.Biography, Drama, WarMiles Teller, Beulah Koale, Joe Cole, Scott Haze, Haley Bennett, Amy Schumer, Omar J. Dorsey, Keisha Castle-Hughes, Brad Beyer, Kerry Cahill, Stella Pileggi, David Morse, Adam Schumann, Tony Winters, Han SotoJason Hall"
2326,2784678,Top Five,"A comedian tries to make it as a serious actor when his reality television star fiancée talks him into broadcasting their wedding on her television show.Comedy, RomanceChris Rock, Rosario Dawson, J.B. Smoove, Gabrielle Union, Romany Malco, Hayley Marie Norman, Anders Holm, Cedric the Entertainer, Karlie Redd, Kevin Barnett, Genevieve Angelson, Ben Cole, Corey Brown, Maia Wilson, Teddy ColucaChris Rock"
2327,2788732,Il drago invisibile,"The adventures of an orphaned boy named Pete and his best friend Elliott, who happens to be a dragon.Action, Adventure, ComedyBryce Dallas Howard, Robert Redford, Oakes Fegley, Oona Laurence, Wes Bentley, Karl Urban, Isiah Whitlock Jr., Marcus Henderson, Aaron Jackson, Phil Grieve, Steve Barr, Keagan Carr Fransch, Jade Valour, Augustine Frizzell, Francis BiggsDavid Lowery"
2328,2798920,Annientamento,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.Adventure, Drama, HorrorNatalie Portman, Benedict Wong, Sonoya Mizuno, David Gyasi, Oscar Isaac, John Schwab, Jennifer Jason Leigh, Gina Rodriguez, Tuva Novotny, Tessa Thompson, Sammy Hayman, Josh Danford, Kristen McGarrityAlex Garland"
2329,2799166,La Piramide,"An archaeological team attempts to unlock the secrets of a lost pyramid only to find themselves hunted by an insidious creature.Action, Adventure, HorrorAshley Hinshaw, Denis O'Hare, James Buckley, Christa Nicola, Amir K, Faycal Attougui, Philip Shelley, Ait Hamou Amine, Omar Benbrahim, Joseph Beddelem, Chakir El FaaizGrégory Levasseur"
2330,2800038,Atlas Shrugged: Part III,"In a post-apocalyptic America, the iron fist of the totalitarian government seeks to crush one mysterious man named John Galt, who has the power and influence to change everything..Drama, Mystery, Sci-FiKristoffer Polaha, Laura Regan, Peter Mackenzie, Greg Germann, Larry Cedar, Joaquim de Almeida, Jen Nikolaisen, Rob Morrow, Eric Allan Kramer, Louis Herthum, Dominic Daniel, Tony Denison, Neil Dickson, Claude Knowlton, Ned VaughnJames Manera"
2331,2814362,La grande passione,"Follows the passing of the FIFA baton through three association presidents: Jules Rimet, Joao Havelange, and Sepp Blatter.Drama, History, SportSam Neill, Tim Roth, Fisher Stevens, Thomas Kretschmann, Gérard Depardieu, Jemima West, Anthony Higgins, Nicholas Gleaves, Richard Dillane, Martin Jarvis, Antonio de la Torre, Benn Northover, Jason Barry, Bruce Mackinnon, Steven ElderFrédéric Auburtin"
2332,2822672,Rock Dog,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion a series of completely unexpected events.Animation, Adventure, ComedyLuke Wilson, Eddie Izzard, J.K. Simmons, Lewis Black, Kenan Thompson, Mae Whitman, Jorge Garcia, Matt Dillon, Sam Elliott, Will Finn, Ash Brannon, Liza Richardson, Julie Craig, Deng Feng, Kellen GoffAsh Brannon"
2333,2828996,Ghost Movie 2 - Questa volta è guerra,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.Comedy, FantasyMarlon Wayans, Jaime Pressly, Essence Atkins, Gabriel Iglesias, Missi Pyle, Ashley Rickards, Affion Crockett, Steele Stebbins, Rick Overton, Hayes MacArthur, Dave Sheridan, Cedric the Entertainer, Kurt Carley, Tom Virtue, Kym WhitleyMichael Tiddes"
2334,2865120,Ratchet & Clank,"When the galaxy comes under the threat of a nefarious space captain, a mechanic and his newfound robot ally join an elite squad of combatants to save the universe.Animation, Action, AdventurePaul Giamatti, John Goodman, Bella Thorne, Rosario Dawson, Jim Ward, Armin Shimerman, Vincent Tong, Andrew Cownden, James Arnold Taylor, David Kaye, Sylvester Stallone, Lee Tockar, Brian Dobson, Tabitha St. Germain, Brad SwaileKevin Munroe, Jericca Cleland"
2335,2866360,Coherence - Oltre lo spazio tempo,"Strange things begin to happen when a group of friends gather for a dinner party on an evening when a comet is passing overhead.Drama, Mystery, Sci-FiEmily Baldoni, Maury Sterling, Nicholas Brendon, Lorene Scafaria, Elizabeth Gracen, Hugo Armstrong, Alex Manugian, Lauren Maher, Aqueela Zoll, Carrie Patterson, Kelly Donovan, Alexis Boozer Sterling, Mark BallouJames Ward Byrkit"
2336,2869728,Un poliziotto ancora in prova,"As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product.Action, Comedy, CrimeIce Cube, Kevin Hart, Tika Sumpter, Benjamin Bratt, Olivia Munn, Ken Jeong, Bruce McGill, Michael Rose, Sherri Shepherd, Arturo Del Puerto, Eric Goins, Carlos Gómez, Utkarsh Ambudkar, Glen Powell, Nadine VelazquezTim Story"
2337,2870708,Wish I Was Here,"A struggling actor, father and husband finds himself at a major crossroads, which forces him to examine his life, his family and his career.Comedy, DramaZach Braff, Pierce Gagnon, Kate Hudson, Joey King, Alexander Chaplin, Leslie David Baker, James Avery, Ato Essandoh, Jim Parsons, Mark Thudium, Mandy Patinkin, Josh Gad, Allan Rich, Ashley Greene, Michael WestonZach Braff"
2338,2872518,The Shack,"A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack.""Drama, FantasySam Worthington, Octavia Spencer, Tim McGraw, Radha Mitchell, Megan Charpentier, Gage Munroe, Amélie Eve, Avraham Aviv Alush, Sumire, Alice Braga, Graham Greene, Ryan Robbins, Jordyn Ashley Olson, Laura MacKillop, Emily HolmesStuart Hazeldine"
2339,2872718,Lo sciacallo - Nightcrawler,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story.Crime, Drama, ThrillerJake Gyllenhaal, Michael Papajohn, Marco Rodríguez, Bill Paxton, James Huang, Kent Shocknek, Pat Harvey, Sharon Tay, Rick Garcia, Leah Fredkin, Bill Seward, Rick Chambers, Holly Hannula, Jonny Coyne, Nick ChaconDan Gilroy"
2340,2883434,Black or White,"A grieving widower is drawn into a custody battle over his granddaughter, whom he helped raise her entire life.DramaKevin Costner, Octavia Spencer, Jillian Estell, Bill Burr, Mpho Koaho, Anthony Mackie, André Holland, Gillian Jacobs, Jennifer Ehle, Paula Newsome, Indigo, Bertha Bindewald, Joe Chrest, Ireyon Johnson, Janeline HayesMike Binder"
2341,2884018,Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.Drama, History, WarJack Madigan, Frank Madigan, Michael Fassbender, Marion Cotillard, Paddy Considine, Lochlann Harris, Kayla Fallon, Lynn Kennedy, Seylan Baxter, Amber Rissmann, Scot Greenan, Hilton McRae, David Thewlis, David Hayman, Jack ReynorJustin Kurzel"
2342,2908446,The Divergent Series: Insurgent,"Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart with the help from others on her side.Action, Adventure, Sci-FiKate Winslet, Jai Courtney, Mekhi Phifer, Shailene Woodley, Theo James, Ansel Elgort, Miles Teller, Cynthia Barrett, Justice Leak, Lyndsi LaRose, Charlie Bodin, Octavia Spencer, Zoë Kravitz, Ben Lloyd-Hughes, Tony GoldwynRobert Schwentke"
2343,2910814,The Signal,"On a road trip, Nic and two friends are drawn to an isolated area by a computer genius. When everything suddenly goes dark, Nic regains consciousness - only to find himself in a waking nightmare.Drama, Mystery, Sci-FiPatrick Davidson, Brenton Thwaites, Olivia Cooke, Beau Knapp, Jeffrey Grover, Laurence Fishburne, Roy Kenny, Timothy Holmes, Ricardo Campos, Drew Sykes, Lin Shaye, Robert LongstreetWilliam Eubank"
2344,2910904,The Dressmaker - Il diavolo è tornato,"A glamorous woman returns to her small town in rural Australia. With her sewing machine and haute couture style, she transforms the women and exacts sweet revenge on those who did her wrong.Comedy, DramaKate Winslet, Judy Davis, Liam Hemsworth, Hugo Weaving, Julia Blake, Shane Bourne, Kerry Fox, Rebecca Gibney, Caroline Goodall, Gyton Grantley, Tracy Harvey, Sacha Horler, Shane Jacobson, Geneviève Lemon, James MackayJocelyn Moorhouse"
2345,2918436,The Lazarus Effect,"A group of medical researchers discover a way to bring dead patients back to life.Horror, Mystery, Sci-FiMark Duplass, Olivia Wilde, Sarah Bolger, Evan Peters, Donald Glover, Ray Wise, Scott Sheldon, Emily Kelavos, James Earl, Amy Aquino, Sean T. Krishnan, Ator Tamras, CatoDavid Gelb"
2346,2920808,God's Pocket,"A blue collar worker tries to cover things up when his stepson is killed in a suspicious accident, but a local reporter senses that something's amiss.Crime, DramaChristina Hendricks, Philip Seymour Hoffman, Eddie Marsan, Caleb Landry Jones, Jack O'Connell, Bill Buell, Rebecca Kling, David Apicella, Bridget Barkan, Michael Drayer, Prudence Wright Holmes, Eddie McGee, Molly Price, John Turturro, Domenick LombardozziJohn Slattery"
2347,2933544,Ruth & Alex - L'amore cerca casa,"A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.Comedy, DramaDiane Keaton, Morgan Freeman, Cynthia Nixon, Carrie Preston, Claire van der Boom, Korey Jackson, Michael Cristofer, Diane Ciesla, Josh Pais, Maddie Corman, Miriam Shor, Gary Wilmes, Liza J. Bennett, Ted Sod, Sterling JerinsRichard Loncraine"
2348,2935476,Via dalla pazza folla,"In Victorian England, the independent and headstrong Bathsheba Everdene attracts three very different suitors: Gabriel Oak, a sheep farmer; Frank Troy, a reckless Sergeant; and William Boldwood, a prosperous and mature bachelor.Drama, RomanceCarey Mulligan, Matthias Schoenaerts, Tilly Vosburgh, Mark Wingett, Dorian Lough, Sam Phillips, Tom Sturridge, Juno Temple, Bradley Hall, Hilton McRae, Jessica Barden, Harry Peacock, Victor McGuire, Michael Sheen, Jody HalseThomas Vinterberg"
2349,2937696,Tutti vogliono qualcosa,"In 1980, a group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.ComedyBlake Jenner, Juston Street, Ryan Guzman, Tyler Hoechlin, Wyatt Russell, Glen Powell, Temple Baker, J. Quinton Johnson, Will Brittain, Courtney Tailor, Taylor Murphy, Christina Burdette, Zoey Deutch, Sophia Ali, Austin AmelioRichard Linklater"
2350,2948356,Zootropolis,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.Animation, Adventure, ComedyGinnifer Goodwin, Jason Bateman, Idris Elba, Jenny Slate, Nate Torrence, Bonnie Hunt, Don Lake, Tommy Chong, J.K. Simmons, Octavia Spencer, Alan Tudyk, Shakira, Raymond S. Persi, Della Saba, Maurice LaMarcheByron Howard, Rich Moore"
2351,2950418,Greater,"The story of Brandon Burlsworth, possibly the greatest walk-on in the history of college football.Biography, Family, SportNeal McDonough, Leslie Easterbrook, Christopher Severio, Michael Parks, Nick Searcy, Peter Gray Lewis, Fredric Lehne, M.C. Gainey, Wayne Duvall, Texas Battle, Mark Dobies, Grant Cook, Josh Emerson, Ethan Waller, Todd JulianDavid L. Hunt"
2352,2955096,Happy Christmas,"After a break up, Jenny moves in with writer Kelly, her filmmaker husband, and their child. Despite a rocky start, Jenny's influence helps Kelly realize that an evolution in her life, career and relationship is necessary for her happiness.Comedy, DramaAnna Kendrick, Melanie Lynskey, Mark Webber, Lena Dunham, Joe Swanberg, Jude Swanberg, Chris Swanson, Eldar Kim, Megan Mercier, Chris Renton, Kris Rey, Jessica Angelos, Mike Brune, Harry Burton, Tony CastroJoe Swanberg"
2353,2975578,Anarchia - La notte del giudizio,"Three groups of people intertwine and are left stranded in the streets on Purge Night, trying to survive the chaos and violence that occurs.Action, Adventure, HorrorFrank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez, Zoë Soul, Justina Machado, John Beasley, Jack Conley, Noel Gugliemi, Castulo Guerra, Michael Kenneth Williams, Edwin Hodge, LaKeith Stanfield, Roberta Valderrama, Niko NicoteraJames DeMonaco"
2354,2975590,Batman v Superman: Dawn of Justice,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.Action, Adventure, Sci-FiBen Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg, Diane Lane, Laurence Fishburne, Jeremy Irons, Holly Hunter, Gal Gadot, Scoot McNairy, Callan Mulvey, Tao Okamoto, Brandon Spink, Lauren Cohan, Alan D. PurwinZack Snyder"
2355,2978102,Tempo limite,"A guy wanted around town by various hitmen hopes to stay alive long enough for his life insurance policy to kick in and pay out for his estranged daughter.Action, Crime, DramaVince Vaughn, Hailee Steinfeld, Bill Paxton, Jonathan Banks, Jordi Mollà, Terrence Howard, Shea Whigham, Jon Favreau, William Levy, Mike Epps, Taraji P. Henson, Cain Velasquez, Rio Hackford, Annabeth Gish, Brian F. DurkinPeter Billingsley"
2356,2978462,L'incredibile storia di Winter il delfino 2,"The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.Drama, FamilyHarry Connick Jr., Ashley Judd, Nathan Gamble, Kris Kristofferson, Cozi Zuehlsdorff, Morgan Freeman, Austin Stowell, Betsy Landin, Juliana Harkavy, Austin Highsmith, Tom Nowicki, Charles Martin Smith, Denis Arndt, Carlos Gómez, Bethany HamiltonCharles Martin Smith"
2357,2980592,The Guest,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.Action, Crime, DramaDan Stevens, Maika Monroe, Brendan Meyer, Sheila Kelley, Leland Orser, Lance Reddick, Tabatha Shaun, Chase Williamson, Joel David Moore, Steven John Brown, Brenden Wedner, Alex Knight, Ethan Embry, Nancy Jeris, Matthew PageAdam Wingard"
2358,2980706,Planes 2 - Missione antincendio,"When Dusty learns that his engine is damaged and he may never race again, he joins a forest fire and rescue unit to be trained as a firefighter, or else his air strip will be shut down.Animation, Adventure, ComedyDane Cook, Ed Harris, Julie Bowen, Curtis Armstrong, John Michael Higgins, Hal Holbrook, Wes Studi, Brad Garrett, Teri Hatcher, Stacy Keach, Cedric the Entertainer, Danny Mann, Barry Corbin, Regina King, Anne MearaRoberts Gannaway"
2359,2994190,Camp X-Ray,"A soldier assigned to Guantanamo Bay befriends a man who has been imprisoned there.Drama, WarNawal Bengholam, Payman Maadi, Lane Garrison, Joseph Julian Soria, Marwan Naji, Anoop Simon, Kristen Stewart, Cory Michael Smith, Ser'Darius Blain, Tara Holt, LaDell Preston, Daniel Leavitt, Marco Khan, Julia Duffy, Robert TarpinianPeter Sattler"
2360,3014284,The Lego Ninjago Movie,"Shunned by everyone for being the son of an evil warlord, a teenager seeks to defeat him with the help of his fellow ninjas.Animation, Action, AdventureJackie Chan, Dave Franco, Fred Armisen, Kumail Nanjiani, Michael Peña, Abbi Jacobson, Zach Woods, David Burrows, Alex Kauffman, Justin Theroux, Ali Wong, Garret Elkins, Todd Hansen, Doug Nicholas, Charlyne YiCharlie Bean, Paul Fisher"
2361,3014666,Mamma che notte!,"Hardworking mom Allyson has a crazy night out with her friends, while their husbands watch their children.ComedySarah Drew, Sean Astin, Patricia Heaton, Trace Adkins, David Hunt, Andrea Logan, Harry Shum Jr., Abbie Cobb, Robert Amaya, Kevin Downes, Alex Kendrick, Sammi Hanratty, Michael Leone, Shiloh Nelson, Brett RiceAndrew Erwin, Jon Erwin"
2362,3018070,Stonewall,"A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.Drama, HistoryJeremy Irvine, Jonny Beauchamp, Joey King, Caleb Landry Jones, Matt Craven, David Cubitt, Vlad Alexis, Ben Sullivan, Andrea Frankle, Patrick Garrow, Alexandre Nachi, Karl Glusman, Otoja Abit, Jonathan Rhys Meyers, Ron PerlmanRoland Emmerich"
2363,3040964,Il libro della giungla,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.Adventure, Drama, FamilyNeel Sethi, Bill Murray, Ben Kingsley, Idris Elba, Lupita Nyong'o, Scarlett Johansson, Giancarlo Esposito, Christopher Walken, Garry Shandling, Brighton Rose, Emjay Anthony, Max Favreau, Chloe Hechter, Asher Blinkoff, Knox GagnonJon Favreau"
2364,3045616,Mortdecai,"Juggling angry Russians, the British Mi5, and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai races to recover a stolen painting rumored to contain a code that leads to lost gold.Action, Adventure, ComedyJohnny Depp, Gwyneth Paltrow, Paul Bettany, Ewan McGregor, Olivia Munn, Jonny Pasvolsky, Michael Culkin, Ulrich Thomsen, Alec Utgoff, Rob de Groot, Guy Burnet, Jeff Goldblum, Paul Whitehouse, Norma Atallah, Nicholas FarrellDavid Koepp"
2365,3063516,Jackass - Nonno cattivo,"86-year-old Irving Zisman takes a trip from Nebraska to North Carolina to take his 8 year-old grandson, Billy, back to his real father.ComedyJohnny Knoxville, Jackson Nicoll, Gregorio, Georgina Cates, Kamber Hejlik, Jill Killington, Madison Davis, George Faughnan, Grasie Mercedes, Marilynn Allain, Jack Polick, Spike Jonze, Catherine Keener, Marlon Davis, Quintin DuncanJeff Tremaine"
2366,3065204,The Conjuring - Il caso Enfield,"Ed and Lorraine Warren travel to North London to help a single mother raising 4 children alone in a house plagued by a supernatural spirit.Horror, Mystery, ThrillerPatrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor, Lauren Esposito, Benjamin Haigh, Patrick McAuley, Simon McBurney, Maria Doyle Kennedy, Simon Delaney, Franka Potente, Bob Adrian, Robin Atkin Downes, Bonnie Aarons, Javier BotetJames Wan"
2367,3077214,Suffragette,"In 1912 London, a young working mother is galvanized into radical political activism supporting the right for women to vote, and is willing to meet violence with violence to achieve this end.Drama, HistoryAnne-Marie Duff, Grace Stottor, Geoff Bell, Carey Mulligan, Amanda Lawrence, Shelley Longworth, Adam Michael Dodd, Ben Whishaw, Sarah Finigan, Drew Edwards, Lorraine Stanley, Romola Garai, Adam Nagaitis, Helena Bonham Carter, Finbar LynchSarah Gavron"
2368,3095734,Monster Trucks,"A young man working at a small town junkyard discovers and befriends a creature which feeds on oil being sought by a fracking company.Action, Adventure, ComedyLucas Till, Jane Levy, Thomas Lennon, Barry Pepper, Rob Lowe, Danny Glover, Amy Ryan, Holt McCallany, Frank Whaley, Aliyah O'Brien, Daniel Bacon, Faustino Di Bauda, Jedidiah Goodacre, Samara Weaving, Ruairi MacDonaldChris Wedge"
2369,3099498,Tusk,"A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.Comedy, Drama, HorrorMichael Parks, Justin Long, Genesis Rodriguez, Haley Joel Osment, Johnny Depp, Harley Morenstein, Ralph Garman, Jennifer Schwalbach Smith, Harley Quinn Smith, Lily-Rose Depp, Ashley Greene, Douglas Banks, Matthew ShivelyKevin Smith"
2370,3103166,The Masked Saint,"A pastor and professional wrestler accepts a position at a struggling church where he helps the community both in his official capacity and as his alter ego The Saint.Action, Biography, CrimeBrett Granstaff, Lara Jean Chorostecki, T.J. McGibbon, Diahann Carroll, Roddy Piper, James Preston Rogers, Mykel Shannon Jenkins, Patrick McKenna, Scott Nichol, Joan Gregson, Danielle Benton, Dwain Murphy, Rob deLeeuw, Jen Pogue, Alexis McDowellWarren P. Sonoda"
2371,3110770,Road Hard,"Following an expensive divorce and the cancellation of his TV show, a stand-up comic is forced to go back on the road to provide for his daughter.ComedyLarry Clarke, Jonathan Klein, Adam Carolla, Jim O'Heir, Windell Middlebrooks, Jay Mohr, Sarah Halford, Natalie Jordan Messing, Cynthy Wu, David Koechner, David Alan Grier, Emalee Burditt, Phil Rosenthal, Heather Paige Cohn, Aria LondonAdam Carolla, Kevin Hench"
2372,3125324,Beyond the Lights: Trova la tua voce,"The pressures of fame have superstar singer Noni on the edge, until she meets Kaz, a young cop who works to help her find the courage to develop her own voice and break free to become the artist she was meant to be.Drama, Music, RomanceGugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly, Danny Glover, Darryl Stephens, Elaine Tan, Isaac Keys, Tyler Christopher, Benito Martinez, Aisha Hinds, India Jean-Jacques, Deidrie Henry, Estelle, Malieek StraughterGina Prince-Bythewood"
2373,3127022,La casa dei libri,"England 1959. In a small East Anglian town, Florence Green decides, against polite but ruthless local opposition, to open a bookshop.DramaEmily Mortimer, Bill Nighy, Hunter Tremayne, Honor Kneafsey, Michael Fitzgerald, Frances Barber, Reg Wilson, James Lance, Patricia Clarkson, Lucy Beckwith, Nigel O'Neill, Jorge Suquet, Harvey Bennett, Lana O'Kell, Adie AllenIsabel Coixet"
2374,3139764,Unsullied,"Follows Reagan, a track star, who is kidnapped by a pair of sociopaths after her car breaks down on a deserted road.Action, Horror, ThrillerRusty Joiner, Murray Gray, James Gaudioso, Cindy Karr, Nicole Paris Williams, Erin Boyes, Malone Thomas, Michelle Gracie, Ward G. Smith, Gene Michael, Derek Roberts, Bo Youngblood, Steve Heinz, Tommy Lentsch, Mary LeonardSimeon Rice"
2375,3164256,Rock the Kasbah,"A down-on-his-luck music manager discovers a teenage girl with an extraordinary voice while on a music tour in Afghanistan and takes her to Kabul to compete on the popular television show, Afghan Star.Comedy, Music, WarBill Murray, Bruce Willis, Kate Hudson, Zooey Deschanel, Leem Lubany, Arian Moayed, Scott Caan, Danny McBride, Fahim Fazli, Beejan Land, Sameer Ali Khan, Jonas Khan, Husam Chadat, Taylor Kinney, Megan RaichBarry Levinson"
2376,3170832,Room,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.Drama, ThrillerBrie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson, Sandy McMaster, Matt Gordon, Amanda Brugel, Joe Pingue, Joan Allen, Zarrin Darnell-Martin, Cas Anvar, William H. Macy, Jee-Yun Lee, Randal Edwards, Justin MaderLenny Abrahamson"
2377,3172532,Diario di una teenager,"A teen artist living in 1970s San Francisco enters into an affair with her mother's boyfriend.Comedy, Drama, RomanceBel Powley, Willie, Kristen Wiig, Abby Wait, Alexander Skarsgård, Miranda Bailey, Carson Mell, John Parsons, Madeleine Waters, Austin Lyon, Quinn Nagle, Davy Clements, Charles Lewis III, David Fine, Susannah RogersMarielle Heller"
2378,3177316,Honeymoon,"A newlywed couple finds their lake-country honeymoon descend into chaos after Paul finds Bea wandering and disoriented in the middle of the night.Horror, Mystery, ThrillerRose Leslie, Harry Treadaway, Ben Huber, Hanna Brown, Bob Harrison, John Lauterbach, Peter LeoLeigh Janiak"
2379,3179568,"Men, Women & Children","A group of high school teenagers and their parents attempt to navigate the many ways the Internet has changed their relationships, their communications, their self-images, and their love lives.Comedy, DramaAdam Sandler, Jennifer Garner, Rosemarie DeWitt, Judy Greer, Dean Norris, Emma Thompson, Timothée Chalamet, Olivia Crocicchia, Kaitlyn Dever, Ansel Elgort, Katherine Hughes, Elena Kampouris, Will Peltz, Travis Tope, David DenmanJason Reitman"
2380,3181822,Il ragazzo della porta accanto,"A woman, separated from her unfaithful husband, falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.Horror, ThrillerJennifer Lopez, Ryan Guzman, Ian Nelson, John Corbett, Kristin Chenoweth, Lexi Atkins, Hill Harper, Jack Wallace, Adam Hicks, François Chau, Bailey Chase, Kent Avenido, Travis Schuldt, Brian Mahoney, Raquel GardnerRob Cohen"
2381,3195644,Insidious 3 - L'inizio,"A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.Horror, Mystery, ThrillerDermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell, Lin Shaye, Tate Berney, Michael Reid MacKay, Steve Coulter, Hayley Kiyoko, Corbett Tuck, Tom Fitzpatrick, Tom Gallop, Jeris Poindexter, Ele Keats, Phyllis ApplegateLeigh Whannell"
2382,3203606,L'ultima parola - La vera storia di Dalton Trumbo,"In 1947,Biography, DramaBryan Cranston, Michael Stuhlbarg, David Maldonado, John Getz, Diane Lane, Laura Flannery, Helen Mirren, David James Elliott, Toby Nichols, Joseph S. Martino, Madison Wolfe, Jason Bayle, James DuMont, Alan Tudyk, Louis C.K.Jay Roach"
